combined_text,clean_text,rating_num,sentiment,review_title,review_text,product,review_country,reviewed_at
👍 screen thodi dull lagti he baki performance me dhasu he,screen thodi dull lagti he baki performance me dhasu he,4.0,positive,👍,screen thodi dull lagti he baki performance me dhasu he,Apple iPhone XR (64GB) - Black, India ,2020-03-03
Didnt get warrenty card I did not 1 year warrenty card...provide this,didnt get warrenty card i did not year warrenty card provide this,2.0,negative,Didnt get warrenty card,I did not 1 year warrenty card...provide this,Apple iPhone XR (64GB) - Black, India ,2019-08-15
Best deal ever !! Best deal ever !,best deal ever best deal ever,5.0,positive,Best deal ever !!,Best deal ever !,Apple iPhone XR (64GB) - Black, India ,2020-01-04
Good I just like them,good i just like them,5.0,positive,Good,I just like them,Apple iPhone XR (64GB) - Black, India ,2020-01-04
Satisfied with product Awesome phone.... Bought it in 47900 for 128 GB capacity,satisfied with product awesome phone bought it in for gb capacity,5.0,positive,Satisfied with product,Awesome phone.... Bought it in 47900 for 128 GB capacity,Apple iPhone XR (64GB) - Black, India ,2019-11-18
Good Nothing to say I phone is I phone and it’s original,good nothing to say i phone is i phone and it s original,5.0,positive,Good,Nothing to say I phone is I phone and it’s original,Apple iPhone XR (64GB) - Black, India ,2020-01-19
Good Good and high quality camera,good good and high quality camera,5.0,positive,Good,Good and high quality camera,Apple iPhone XR (64GB) - Black, India ,2019-09-02
Good Headphones not working,good headphones not working,4.0,positive,Good,Headphones not working,Apple iPhone XR (64GB) - Black, India ,2019-08-11
Good Face ID don’t work in some cases,good face id don t work in some cases,4.0,positive,Good,Face ID don’t work in some cases,Apple iPhone XR (64GB) - Black, India ,2019-10-27
I phone lover. Awesome phone It's awesome .very friendly. Love it .,i phone lover awesome phone it s awesome very friendly love it,5.0,positive,I phone lover. Awesome phone,It's awesome .very friendly. Love it .,Apple iPhone XR (64GB) - Black, India ,2019-10-28
Trustable Product got delivered as expected. Excellent!!,trustable product got delivered as expected excellent,5.0,positive,Trustable,Product got delivered as expected. Excellent!!,Apple iPhone XR (64GB) - Black, India ,2019-11-03
Amazon’s best shopping address My life best phone...thank you amazone,amazon s best shopping address my life best phone thank you amazone,5.0,positive,Amazon’s best shopping address,My life best phone...thank you amazone,Apple iPhone XR (64GB) - Black, India ,2019-10-04
Average It is nice but it gets hang sometimes.,average it is nice but it gets hang sometimes,3.0,neutral,Average,It is nice but it gets hang sometimes.,Apple iPhone XR (64GB) - Black, India ,2020-01-26
Best phone I have bought till date maybe!! Beast if battery life is your priority,best phone i have bought till date maybe beast if battery life is your priority,5.0,positive,Best phone I have bought till date maybe!!,Beast if battery life is your priority,Apple iPhone XR (64GB) - Black, India ,2019-11-22
Apple alway on top Really awesome mobile...and fast delivered by amazon..,apple alway on top really awesome mobile and fast delivered by amazon,5.0,positive,Apple alway on top,Really awesome mobile...and fast delivered by amazon..,Apple iPhone XR (64GB) - Black, India ,2019-11-06
Phone hang Duplicate content delivery phone hanging within 1month,phone hang duplicate content delivery phone hanging within month,1.0,negative,Phone hang,Duplicate content delivery phone hanging within 1month,Apple iPhone XR (64GB) - Black, India ,2019-10-31
Iphone xr is a best iphone This iphone is a best iphone battery life is excellent,iphone xr is a best iphone this iphone is a best iphone battery life is excellent,5.0,positive,Iphone xr is a best iphone,This iphone is a best iphone battery life is excellent,Apple iPhone XR (64GB) - Black, India ,2019-10-28
Great product Highly satisfied with my purchase and amazon delivery.,great product highly satisfied with my purchase and amazon delivery,5.0,positive,Great product,Highly satisfied with my purchase and amazon delivery.,Apple iPhone XR (64GB) - Black, India ,2019-11-02
"iPhone XR (Ten R) Better than all iPhones till now, Except 11 and 11 pro",iphone xr ten r better than all iphones till now except and pro,5.0,positive,iPhone XR (Ten R),"Better than all iPhones till now, Except 11 and 11 pro",Apple iPhone XR (64GB) - Black, India ,2019-12-25
Good phone Could be more user friendly if call recorder be there.,good phone could be more user friendly if call recorder be there,4.0,positive,Good phone,Could be more user friendly if call recorder be there.,Apple iPhone XR (64GB) - Black, India ,2020-01-03
Superb phone Amazing phone with superb battery life and screen size,superb phone amazing phone with superb battery life and screen size,5.0,positive,Superb phone,Amazing phone with superb battery life and screen size,Apple iPhone XR (64GB) - Black, India ,2019-11-21
Slow charging rest awesome Not sure why it takes so much longer during vharging..,slow charging rest awesome not sure why it takes so much longer during vharging,5.0,positive,Slow charging rest awesome,Not sure why it takes so much longer during vharging..,Apple iPhone XR (64GB) - Black, India ,2019-10-22
Good Value for money,good value for money,5.0,positive,Good,Value for money,Apple iPhone XR (64GB) - Black, India ,2019-11-03
It’s awesome... It’s awesome...,it s awesome it s awesome,5.0,positive,It’s awesome...,It’s awesome...,Apple iPhone XR (64GB) - Black, India ,2019-07-31
Go for it Excellent deal.,go for it excellent deal,5.0,positive,Go for it,Excellent deal.,Apple iPhone XR (64GB) - Black, India ,2019-09-05
Excellent phone Excellent phone,excellent phone excellent phone,5.0,positive,Excellent phone,Excellent phone,Apple iPhone XR (64GB) - Black, India ,2019-10-12
Great one go for it Worth the price,great one go for it worth the price,5.0,positive,Great one go for it,Worth the price,Apple iPhone XR (64GB) - Black, India ,2020-01-24
Nice phone Excellent phone,nice phone excellent phone,5.0,positive,Nice phone,Excellent phone,Apple iPhone XR (64GB) - Black, India ,2019-11-02
Overall ***** Awesome product,overall awesome product,5.0,positive,Overall *****,Awesome product,Apple iPhone XR (64GB) - Black, India ,2020-03-07
Good purchase Best smartphone,good purchase best smartphone,5.0,positive,Good purchase,Best smartphone,Apple iPhone XR (64GB) - Black, India ,2020-03-02
XR Amazing product,xr amazing product,5.0,positive,XR,Amazing product,Apple iPhone XR (64GB) - Black, India ,2020-01-13
Amazing Amazing product,amazing amazing product,5.0,positive,Amazing,Amazing product,Apple iPhone XR (64GB) - Black, India ,2020-03-05
Awesome Awesome product,awesome awesome product,5.0,positive,Awesome,Awesome product,Apple iPhone XR (64GB) - Black, India ,2019-11-06
Excellent Excellent phone worth of money,excellent excellent phone worth of money,5.0,positive,Excellent,Excellent phone worth of money,Apple iPhone XR (64GB) - Black, India ,2019-10-15
Super cool Great product with apple price,super cool great product with apple price,5.0,positive,Super cool,Great product with apple price,Apple iPhone XR (64GB) - Black, India ,2019-10-10
"Quite good No fingerprint reader, camera is good and battery life is good",quite good no fingerprint reader camera is good and battery life is good,4.0,positive,Quite good,"No fingerprint reader, camera is good and battery life is good",Apple iPhone XR (64GB) - Black, India ,2019-08-21
Amazing Excellent phone,amazing excellent phone,5.0,positive,Amazing,Excellent phone,Apple iPhone XR (64GB) - Black, India ,2019-05-26
Not worth The product starts restarting every time has to giv it to service centre,not worth the product starts restarting every time has to giv it to service centre,2.0,negative,Not worth,The product starts restarting every time has to giv it to service centre,Apple iPhone XR (64GB) - Black, India ,2019-03-18
Internet connection issues There is internet conecting &network issue with the phone,internet connection issues there is internet conecting network issue with the phone,3.0,neutral,Internet connection issues,There is internet conecting &network issue with the phone,Apple iPhone XR (64GB) - Black, India ,2019-07-06
Good fone Good fone,good fone good fone,5.0,positive,Good fone,Good fone,Apple iPhone XR (64GB) - Black, India ,2019-11-13
Awesome product worth buying it!!!! This brand is best in the market for a reason.,awesome product worth buying it this brand is best in the market for a reason,5.0,positive,Awesome product worth buying it!!!!,This brand is best in the market for a reason.,Apple iPhone XR (64GB) - Black, India ,2019-10-16
Good Best i phone,good best i phone,4.0,positive,Good,Best i phone,Apple iPhone XR (64GB) - Black, India ,2019-07-03
XR Anyone can enjoy the most powerful chip,xr anyone can enjoy the most powerful chip,5.0,positive,XR,Anyone can enjoy the most powerful chip,Apple iPhone XR (64GB) - Black, India ,2019-12-05
Excellent All super,excellent all super,4.0,positive,Excellent,All super,Apple iPhone XR (64GB) - Black, India ,2019-10-05
Superb product from Apple Excellent phone,superb product from apple excellent phone,5.0,positive,Superb product from Apple,Excellent phone,Apple iPhone XR (64GB) - Black, India ,2019-05-11
Gajab phone hai re dadda Awesome,gajab phone hai re dadda awesome,5.0,positive,Gajab phone hai re dadda,Awesome,Apple iPhone XR (64GB) - Black, India ,2019-10-23
Best in class Awesome,best in class awesome,5.0,positive,Best in class,Awesome,Apple iPhone XR (64GB) - Black, India ,2019-11-09
Too good To good,too good to good,5.0,positive,Too good,To good,Apple iPhone XR (64GB) - Black, India ,2019-10-05
Awesome Awesome,awesome awesome,5.0,positive,Awesome,Awesome,Apple iPhone XR (64GB) - Black, India ,2019-11-04
What a phone A beast with the best battery life...,what a phone a beast with the best battery life,5.0,positive,What a phone,A beast with the best battery life...,Apple iPhone XR (64GB) - Black, India ,2019-11-18
Good but poor build quality. Deserves 4 star Everything is great but charging problem is there....,good but poor build quality deserves star everything is great but charging problem is there,4.0,positive,Good but poor build quality. Deserves 4 star,Everything is great but charging problem is there....,Apple iPhone XR (64GB) - Black, India ,2019-11-28
Simply awesome Simply awesome especially after moving from iphone 6s,simply awesome simply awesome especially after moving from iphone s,5.0,positive,Simply awesome,Simply awesome especially after moving from iphone 6s,Apple iPhone XR (64GB) - Black, India ,2020-03-11
Amazing Seamless experience and battery back up is very good.,amazing seamless experience and battery back up is very good,5.0,positive,Amazing,Seamless experience and battery back up is very good.,Apple iPhone XR (64GB) - Black, India ,2019-11-20
Bill not received Phone is all over good but I didn’t received the bill,bill not received phone is all over good but i didn t received the bill,5.0,positive,Bill not received,Phone is all over good but I didn’t received the bill,Apple iPhone XR (64GB) - Black, India ,2019-10-02
G Camera quality is not good enough at this price point,g camera quality is not good enough at this price point,5.0,positive,G,Camera quality is not good enough at this price point,Apple iPhone XR (64GB) - Black, India ,2020-03-03
